Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,latitude,longitude
998843,"November 30, 2017",Michigan,Detroit,11000 block of Gunston,1,4,0,0,0,N/A,42.408775671819,-82.99550235372
995015,"November 24, 2017",Ohio,Cleveland,11618 Buckeye Rd,1,5,0,0,5,N/A,41.480714139287,-81.602210813017
994323,"November 24, 2017",Mississippi,Brookhaven,119 Martin Street,1,6,0,0,0,N/A,31.573152286733,-90.443041878959
991017,"November 18, 2017",Minnesota,Minneapolis,3600 block of N Emerson Ave,0,4,0,0,0,N/A,45.021306680163,-93.294348813221
990974,"November 17, 2017",Louisiana,New Iberia,900 Block of Mississippi St,0,4,0,0,0,N/A,30.011542390894,-91.840538256273
989838,"November 16, 2017",Georgia,Columbus,1400 block of 15th Street,0,7,0,0,0,N/A,32.474395543338,-84.970186275488
988824,"November 14, 2017",California,Richmond,900 Block of View Dr,2,2,0,0,0,N/A,37.978271790351,-122.31337513682
987611,"November 14, 2017",California,Corning,17357 Stagecoach Rd,5,12,1,0,0,N/A,40.018741707326,-122.393080909919
986236,"November 12, 2017",Indiana,Gary,4601 Melton Rd,0,7,0,0,1,N/A,41.595041035486,-87.281279036441
987134,"November 12, 2017",California,Fresno,S Calvin Ave,0,5,0,0,0,N/A,36.682404627782,-119.73493216633
986816,"November 12, 2017",Georgia,Atlanta,50 Lower Alabama St,2,2,0,0,1,N/A,33.751880998608,-84.389804994869
985582,"November 11, 2017",Texas,Dallas,2532 Martin Luther King Jr Blvd,1,3,0,0,0,N/A,32.766740914791,-96.770562798144
985832,"November 11, 2017",North Carolina,Fayetteville,2835 Bragg Blvd,1,4,0,1,0,N/A,35.073661783279,-78.927785064526
986092,"November 11, 2017",Louisiana,New Orleans,Forstall St and Burgundy St,1,5,0,0,0,N/A,29.960270100255,-90.022142264071
984822,"November 10, 2017",Ohio,Dayton (Trotwood),193 Olive Rd,0,4,0,0,0,N/A,39.749215785297,-84.292532924699
984455,"November 9, 2017",Pennsylvania,Philadelphia,1800 block of N Ringgold St,0,4,0,0,0,N/A,39.98340098133,-75.174108881341
980577,"November 5, 2017",Texas,Sutherland Springs,216 4th St,26,20,1,0,0,N/A,29.273171005432,-98.056337022249
980269,"November 4, 2017",Texas,Austin,N Lamar Blvd and Masterson Pass,0,4,0,0,1,N/A,30.370731395842,-97.692698127447
980192,"November 4, 2017",Ohio,Youngstown,2810 Market St,0,4,0,0,0,N/A,41.071070707902,-80.658044657045
980060,"November 4, 2017",California,Santa Monica,1515 Ocean Avenue,1,3,0,0,0,N/A,34.01262436249,-118.495731129542
980258,"November 3, 2017",California,Gardena,E 163rd St and S Main St,0,4,0,0,0,N/A,33.88392199943,-118.275933991315
980004,"November 3, 2017",New York,Buffalo,147 Roosevelt Ave,0,4,0,0,0,N/A,42.933678162719,-78.808023929041
980401,"November 3, 2017",Louisiana,Lacombe,27600 block of Mirmar Street,0,4,1,0,1,N/A,30.30944734163,-89.942779913303
975600,"October 29, 2017",Texas,Austin,5500 block of Ave F,1,3,0,0,1,N/A,30.32199901078,-97.718569039236
975817,"October 28, 2017",Ohio,Toledo,1327 N Huron St,0,4,0,0,0,N/A,41.661833152949,-83.522052291558
974704,"October 28, 2017",Virginia,Petersburg,N Sycamore St and Franklin,1,3,0,0,0,N/A,37.228563594273,-77.403601518554
974051,"October 27, 2017",Kentucky,Louisville,1716 Prentice St,0,6,0,0,0,N/A,38.24068942491,-85.784397109311
974411,"October 27, 2017",California,San Francisco,1100 block of Fillmore,0,4,0,0,0,N/A,37.780151892875,-122.432079570441
966895,"October 23, 2017",California,Clearlake Oaks,13000 block of Anchor Village,2,3,0,0,1,N/A,39.023358527565,-122.660013512434
966153,"October 22, 2017",Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,0,0,0,N/A,41.746443981187,-72.673277981893
966178,"October 22, 2017",Alabama,Lanett,1606 19th St Sw,2,7,0,0,2,N/A,32.848840441019,-85.205767846296
965066,"October 21, 2017",Florida,Tampa,400 block of E Nordica St,0,4,0,0,0,N/A,27.978170703808,-82.455989684818
965077,"October 21, 2017",Florida,Jacksonville,164 E Eubanks St,0,4,0,0,0,N/A,30.484717986772,-81.622308688994
965756,"October 21, 2017",Tennessee,Nashville,1277 12th Ave S,0,4,0,0,0,N/A,36.141383017479,-86.78763573374
965251,"October 21, 2017",Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,0,0,0,N/A,39.846732218778,-75.382443953997
962359,"October 18, 2017",Maryland,Edgewood,2111 Emmorton Park Rd,3,3,0,0,1,N/A,39.452022793448,-76.30999508142
962155,"October 17, 2017",New York,Brooklyn,181 Martense St,0,4,0,0,0,N/A,40.651646852797,-73.952873234615
962623,"October 16, 2017",Mississippi,Meridian,6010 5th St,1,3,0,0,2,N/A,32.359907558355,-88.740594614642
960036,"October 15, 2017",Texas,Houston,6233 Gulfton St,2,2,0,0,0,N/A,29.715383453162,-95.491508932547
959126,"October 15, 2017",Arizona,Phoenix,107th Ave and Camelback Rd,1,3,0,0,0,N/A,33.50819199975,-112.289989037574
957980,"October 12, 2017",California,Aliso Viejo,6 Asbury Ct,2,2,0,0,1,N/A,33.567545387693,-117.735776741866
957562,"October 11, 2017",Ohio,Pedro,15497 SR 93,4,0,0,0,1,N/A,38.708267020391,-82.642352861651
956990,"October 10, 2017",California,Long Beach,1601 E Anaheim St,2,2,0,0,2,N/A,33.783023289304,-118.171653225167
956942,"October 10, 2017",California,San Francisco,25th St and Treat Ave,0,4,0,0,0,N/A,37.750968014705,-122.412835966057
955268,"October 9, 2017",Texas,Houston,3352 Old Spanish Trail,0,5,0,0,0,N/A,29.701228388446,-95.372173597744
954428,"October 7, 2017",Arizona,Phoenix,87th Ave and Thomas Rd,0,4,0,0,0,N/A,33.479743988011,-112.246472040306
953156,"October 6, 2017",Illinois,Chicago,8000 block of S Marshfield,0,5,0,0,0,N/A,41.747585013057,-87.664605610886
952720,"October 5, 2017",Arizona,Casa Grande,400 block of W 13th Street,4,0,0,0,2,N/A,32.885425112587,-111.758883578555
952220,"October 3, 2017",Florida,Miami,2051 NW 65th St,0,4,0,0,0,N/A,25.834055135881,-80.230673626173
945990,"October 1, 2017",Kansas,Lawrence,1000 block of Massachusetts St,3,2,0,0,3,N/A,38.964660567457,-95.235916983462
946496,"October 1, 2017",Nevada,Las Vegas,3950 Las Vegas Blvd S,60,439,1,0,0,N/A,36.091788008852,-115.174786977086
946138,"September 30, 2017",Tennessee,Memphis,800 block of Kerr Avenue,1,3,0,0,0,N/A,35.107133127106,-90.034319629656
944448,"September 28, 2017",Louisiana,New Orleans,2001 N Rocheblave St,1,3,0,0,0,N/A,29.981384281992,-90.064811264195
942628,"September 26, 2017",Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,0,0,1,N/A,40.043765041029,-75.177324700591
942522,"September 26, 2017",Tennessee,Memphis,2531 Chelsea Ave,0,4,0,0,1,N/A,35.174216122913,-89.972806968714
942830,"September 26, 2017",Maryland,Baltimore,3200 block of Lyndale Ave,2,2,0,0,0,N/A,39.316458654178,-76.577855478923
941144,"September 24, 2017",Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,0,0,0,N/A,39.236545754955,-76.603066051961
940554,"September 24, 2017",Tennessee,Antioch,3890 Pin Hook Rd,1,7,0,1,1,N/A,36.046758748613,-86.583042529683
940644,"September 24, 2017",New York,Syracuse,1226 E Fayette St,0,4,0,0,0,N/A,43.048236525174,-76.130411883877
1974755,"September 24, 2017",Pennsylvania,Philadelphia,3400 block of H St,0,4,0,0,0,N/A,40.000631899987,-75.112377892625
941257,"September 24, 2017",New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,0,0,1,N/A,39.452049676229,-74.765248942891
940068,"September 23, 2017",Illinois,Danville,Seminary St and Jackson St,0,5,0,0,0,N/A,40.130329984301,-87.627276036715
939834,"September 23, 2017",California,Bakersfield,818 Real Rd,1,4,0,0,3,N/A,35.365442831705,-119.042011610718
940142,"September 23, 2017",Connecticut,Hartford,1164 Albany Ave,2,2,0,0,1,N/A,41.782219285044,-72.695761012237
939482,"September 20, 2017",Indiana,Gary,4300 block of 23rd Ct,0,5,0,0,0,N/A,41.57687704213,-87.392374631515
936028,"September 17, 2017",Michigan,Detroit,5000 block of Stanton Street,1,3,0,0,0,N/A,42.349967623415,-83.091124415408
935928,"September 17, 2017",Virginia,Petersburg,300 Mistletoe St,1,4,0,0,3,N/A,37.216769418314,-77.404918315543
934036,"September 16, 2017",South Carolina,Columbia,920 Lady Street,0,7,0,1,4,N/A,34.001290939749,-81.037637414894
933957,"September 15, 2017",Illinois,Chicago,4700 block of S Fairfield Ave,4,0,0,0,0,N/A,41.807421344826,-87.692956036816
932526,"September 13, 2017",Tennessee,Memphis,1000 block of Morehead St,1,5,0,0,0,N/A,35.169094728987,-90.025106379189
932181,"September 13, 2017",Washington,Rockford,14626 S Jackson Rd,1,3,0,0,1,N/A,47.5196367025,-117.196173117122
932906,"September 13, 2017",Pennsylvania,York,400 block of S Duke St,0,4,0,0,0,N/A,39.956610652877,-76.722455045579
932619,"September 13, 2017",Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,0,0,0,N/A,39.998696010715,-75.133319702878
930569,"September 10, 2017",Texas,Plano,1712 West Spring Creek Parkway,8,1,1,0,0,N/A,33.056517808259,-96.727625828575
930266,"September 10, 2017",Louisiana,New Orleans,2101 N Claiborne Ave,1,3,0,0,1,N/A,29.973689736786,-90.058359713321
931139,"September 9, 2017",Alabama,Selma,Kings Bend Road,0,4,0,0,0,N/A,32.393666799572,-87.030123771934
928380,"September 6, 2017",Illinois,Chicago,2700 block of Madison,0,4,0,0,0,N/A,41.881105018999,-87.695117008711
927277,"September 4, 2017",Illinois,Bellwood,1000 block of Bellwood Ave,0,4,0,0,0,N/A,41.873409327101,-87.878009155721
926766,"September 3, 2017",California,Inglewood,10100 block of S Firmona Ave,2,3,0,0,1,N/A,33.944024189804,-118.356982935863
925809,"September 2, 2017",Kentucky,Louisville,8008 Watterson Trl,0,4,0,0,2,N/A,38.180631579915,-85.621784080575
925436,"September 2, 2017",Illinois,Chicago,8300 block of S Hermitage,1,3,0,0,0,N/A,41.741950898372,-87.666870529369
922184,"August 28, 2017",New Mexico,Clovis,701 N Main St,2,4,0,0,1,N/A,34.405241633954,-103.204577305915
921733,"August 27, 2017",California,Sacramento,7760 24th St,1,4,0,0,3,N/A,38.475090772135,-121.481398568247
921653,"August 27, 2017",Indiana,Evansville,1127 Chestnut St,1,3,0,0,1,N/A,37.973226037795,-87.560163311455
921289,"August 25, 2017",Florida,Gainesville,1600 NE 8th Ave,0,4,0,0,1,N/A,29.659266548061,-82.304222478996
920513,"August 24, 2017",Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,0,0,1,N/A,38.755685762475,-90.201410518847
918204,"August 22, 2017",Illinois,Chicago,300 block of N Central Ave,0,4,0,0,0,N/A,41.886490309929,-87.765043226662
917820,"August 21, 2017",North Carolina,Whitakers,980 Fishing Creek Rd,4,0,0,0,1,N/A,36.167695264506,-77.821723035884
917793,"August 21, 2017",New Jersey,Newark,Fabyan Place,0,4,0,0,0,N/A,40.717622304726,-74.220077924556
918061,"August 21, 2017",New Jersey,Newark,700 block of S 19th St,1,3,0,0,0,N/A,40.73052070357,-74.213179188786
917713,"August 21, 2017",Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,0,0,1,N/A,39.327363986209,-76.657555977189
917838,"August 21, 2017",Tennessee,Memphis,262 Decatur St,0,4,0,0,0,N/A,35.14714919736,-90.025967597042
916808,"August 20, 2017",New York,Brooklyn,100th St and Ave M,0,4,0,0,0,N/A,40.638626991137,-73.891029960425
916848,"August 20, 2017",Illinois,Chicago,11901 S Loomis St,2,5,0,0,0,N/A,41.676812535933,-87.65598237871
916551,"August 19, 2017",Ohio,Cleveland,11143 Superior Ave,1,4,0,0,3,N/A,41.522645280474,-81.607587552447
914819,"August 16, 2017",New York,Wyandanch,Merritt Ave and 15th St,0,4,0,0,0,N/A,40.754367998221,-73.361281023063
913924,"August 14, 2017",California,North Hollywood,Morrison St and Klump Ave,2,2,0,0,0,N/A,34.160813015961,-118.375730020169
912805,"August 13, 2017",Pennsylvania,Philadelphia,39th St and Melon St,0,5,0,0,0,N/A,39.964895984142,-75.199965981394
912322,"August 13, 2017",California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4,0,0,0,N/A,38.537895615799,-121.464743726638
912375,"August 13, 2017",Virginia,Suffolk,8700 block of Quay Rd,0,4,0,0,0,N/A,36.651427453109,-76.843086529994
912093,"August 12, 2017",Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,0,0,1,N/A,38.796481731719,-90.212447424518
909423,"August 8, 2017",Illinois,Chicago,50 block of E 37th St,1,6,0,0,1,N/A,41.827375663188,-87.624370276717
907555,"August 6, 2017",New York,Bronx,Wickham Ave,0,6,0,0,1,N/A,40.86945052752,-73.837566349949
907546,"August 6, 2017",New York,Bronx,Unionport Rd,0,4,0,0,0,N/A,40.836075592728,-73.856244998015
907857,"August 6, 2017",California,Oakland,1000 block of 106th Avenue,0,7,0,0,0,N/A,37.736132220473,-122.171547254866
907247,"August 5, 2017",New Jersey,Lakewood,900 block of Brook Road,0,4,0,0,0,N/A,40.105192127774,-74.187028913498
907611,"August 5, 2017",South Carolina,Allendale,300 block of Ellis St,1,3,0,0,0,N/A,33.002330428592,-81.295850900229
906568,"August 5, 2017",Florida,Tallahassee,1939 W Tennessee St,1,3,0,0,0,N/A,30.44845401796,-84.316199982686
906509,"August 4, 2017",Montana,Lodge Grass,200 block of North Helen Street,3,2,0,0,0,N/A,45.316650977237,-107.365564161425
906126,"August 3, 2017",District of Columbia,Washington,3426 18th St NE,1,3,0,0,0,N/A,38.932743439885,-76.97999027417
904329,"August 2, 2017",Maryland,Baltimore,900 block of N Broadway,0,4,0,0,0,N/A,39.301526909183,-76.594589861959
903853,"August 1, 2017",Illinois,Chicago,800 block of N Monticello Ave,0,4,0,0,0,N/A,41.896480353969,-87.717565209997
904106,"August 1, 2017",Washington,Toppenish,8000 Block of Lateral C Rd,0,6,0,0,1,N/A,46.359248567323,-120.523051777008
904026,"August 1, 2017",California,Fresno,Mariposa St and A St,0,7,0,0,0,N/A,36.727819017474,-119.801142979321
903090,"July 31, 2017",Illinois,Decatur,Jasper St and Main St,0,4,0,0,0,N/A,39.841784015224,-88.940394040635
902187,"July 30, 2017",Texas,El Paso,1810 George Dieter Dr,1,3,0,0,1,N/A,31.765547055642,-106.301149142115
901549,"July 30, 2017",Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,0,0,1,N/A,36.869232612642,-76.233250973722
901083,"July 29, 2017",New York,Buffalo,200 block of Carl St,1,4,0,0,0,N/A,42.921093859107,-78.827830828307
901000,"July 29, 2017",North Carolina,Salisbury,115 W Fisher St,2,3,0,0,2,N/A,35.666847562262,-80.471629034947
900963,"July 28, 2017",Delaware,Wilmington,400 block of N Washington St,0,4,0,0,0,N/A,39.742826347495,-75.554739869249
900387,"July 27, 2017",Illinois,Chicago,2000 block of E 71st St,1,4,0,0,0,N/A,41.766252059001,-87.574368734199
898631,"July 26, 2017",North Carolina,High Point,2111 E. Green Drive,1,6,0,0,0,N/A,35.953281627015,-79.980816133311
898448,"July 25, 2017",Florida,Jacksonville,1040 Golfair Boulevard,1,3,0,0,2,N/A,30.364253819158,-81.670252001691
896444,"July 23, 2017",Illinois,Chicago,1500 block of East 82nd St,1,3,0,0,0,N/A,41.746018696924,-87.585345221292
896889,"July 23, 2017",Louisiana,Baton Rouge,10360 Ave H,0,4,0,0,4,N/A,30.538480226201,-91.196944532542
896149,"July 22, 2017",Ohio,Cincinnati,130 E Clifton Ave,0,5,0,0,1,N/A,39.115969622096,-84.514260079951
893690,"July 19, 2017",Virginia,Richmond,2300 block of Bethel St,0,5,0,0,0,N/A,37.555419612069,-77.416443895039
894504,"July 19, 2017",California,Los Angeles,Imperial Hwy and Broadway,1,3,0,0,0,N/A,33.931008011071,-118.278496003839
893726,"July 18, 2017",Wisconsin,Milwaukee,3000 block of N 39th St,0,4,0,0,0,N/A,43.075264304034,-87.962088626878
893712,"July 18, 2017",New Jersey,Trenton,Hewitt St and Division St,1,3,0,0,0,N/A,40.208139820121,-74.743764723997
893752,"July 18, 2017",Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4,0,0,0,N/A,33.608904002984,-112.312363019359
891291,"July 15, 2017",Pennsylvania,Philadelphia,2100 block of  Fitzwater St,1,3,0,0,0,N/A,39.943370998524,-75.178411993645
891092,"July 15, 2017",Illinois,Chicago,12200 block of S Throop St,0,4,0,0,0,N/A,41.670946815709,-87.653874427769
886564,"July 9, 2017",Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7,0,0,0,N/A,36.812625851242,-77.771455572885
886002,"July 8, 2017",Illinois,Alton,700 block of Oakwood Ave,0,4,0,0,1,N/A,38.91743512959,-90.172958752624
886220,"July 8, 2017",Ohio,Cincinnati,9917 Capstan Dr,1,8,0,0,4,N/A,39.254045257929,-84.596610350812
884764,"July 6, 2017",Mississippi,Meridian,Eighth Ave,0,4,0,0,3,N/A,32.37499417904,-88.686303189344
883052,"July 5, 2017",Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4,0,0,1,N/A,32.080842779056,-81.094958065588
883282,"July 5, 2017",Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,0,0,0,N/A,41.693141236087,-87.611343620833
883058,"July 5, 2017",Maine,Madison,300 block of Russell Rd,3,1,1,0,0,N/A,44.791224612171,-69.789404404228
882665,"July 4, 2017",Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,0,0,0,N/A,28.465620441579,-81.382835787434
882321,"July 4, 2017",Virginia,Hampton,500 block of Patterson Ave,1,4,0,0,0,N/A,37.033036791261,-76.360835967407
883489,"July 4, 2017",North Carolina,Raleigh,105 E South St,1,3,0,0,2,N/A,35.772195572466,-78.638193251689
882422,"July 3, 2017",Alabama,Prattville,112 US 82,3,1,0,0,2,N/A,32.438883758129,-86.474309482941
881921,"July 3, 2017",Michigan,Pontiac,50 block of Thorpe St,1,3,0,0,1,N/A,42.637150193073,-83.311553627898
881700,"July 2, 2017",New Jersey,Jersey City,Wilkinson Avenue,0,4,0,0,0,N/A,40.708342255423,-74.083555319385
880738,"July 2, 2017",South Carolina,Greenwood,SC 72 Bypass,0,4,0,0,1,N/A,34.195738767864,-82.169445509832
879953,"July 1, 2017",Arkansas,Little Rock,220 W 6th St,0,25,0,0,3,N/A,34.743575646888,-92.273201184474
883656,"July 1, 2017",Illinois,Momence,2727 S 13000 Rd E,0,4,0,0,0,N/A,41.091373051825,-87.620595797805
880808,"July 1, 2017",New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,0,0,0,N/A,40.725854984823,-74.179640009152
880813,"July 1, 2017",California,Oakland,3200 Humboldt Ave,0,4,0,0,0,N/A,37.788410553467,-122.213301908004
879412,"June 30, 2017",New York,Bronx,1650 Grand Concourse,1,6,1,0,0,N/A,40.843540970629,-73.911467219662
877295,"June 27, 2017",Illinois,Chicago,200 block of S Lotus,0,5,0,0,0,N/A,41.876973386999,-87.761699210127
876010,"June 25, 2017",District of Columbia,Washington,5900 block of Southern Ave SE,0,4,0,0,0,N/A,38.889033684265,-76.914299482913
875886,"June 25, 2017",Missouri,Saint Louis,5000 block of Thekla Ave,1,3,0,0,0,N/A,38.689289052783,-90.242349793412
874613,"June 24, 2017",Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,0,0,0,N/A,26.146771715237,-80.173559588018
875322,"June 24, 2017",New York,New York (Manhattan),114th St and Manhattan Ave,0,5,0,0,0,N/A,40.803726008536,-73.957780000734
876076,"June 24, 2017",New Jersey,Willingboro,Pastoral Lane,0,4,0,0,0,N/A,40.032900143756,-74.897155961682
873847,"June 22, 2017",Georgia,Atlanta,1100 block of Osborne Street,1,6,0,0,0,N/A,33.704415566398,-84.425938987452
870095,"June 18, 2017",Missouri,Saint Louis,1900 block of N 14th St,2,2,1,0,0,N/A,38.644532577084,-90.194319659453
870222,"June 18, 2017",District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4,0,0,0,N/A,38.850802035974,-76.965293606955
869877,"June 18, 2017",Illinois,Chicago,3300 block of W Crystal St,0,4,0,0,0,N/A,41.903726494524,-87.710489745519
869968,"June 18, 2017",South Carolina,Myrtle Beach,311 N Ocean Blvd,0,6,0,1,1,N/A,33.72894630941,-78.834874182397
869838,"June 17, 2017",Illinois,Chicago,50 block of N Latrobe Ave,0,4,0,0,0,N/A,41.881869301145,-87.756296199633
869357,"June 17, 2017",Ohio,Columbus,6252 Busch Blvd,1,4,0,0,0,N/A,40.09365211711,-82.992220205717
868042,"June 15, 2017",Virginia,Richmond,4053 Old Brook Road,1,3,0,0,1,N/A,37.590618351284,-77.446400857273
868363,"June 15, 2017",New Mexico,La Madera,491 NM-111,5,0,0,0,1,N/A,36.384036432199,-106.041147115659
868147,"June 14, 2017",Ohio,Canton,14th St NE and Gibbs Ave NE,0,4,0,0,0,N/A,40.811252999497,-81.362693990284
866933,"June 14, 2017",California,San Francisco,720 San Bruno,3,2,1,0,0,N/A,37.760484579932,-122.405158926166
866739,"June 14, 2017",Virginia,Alexandria,420 E Monroe Ave,0,5,1,0,0,N/A,38.821100554811,-77.054305233552
866412,"June 13, 2017",Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4,0,0,0,N/A,39.327180598689,-76.680933547264
866448,"June 13, 2017",Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,0,0,0,N/A,39.314878406145,-76.599172469761
869474,"June 13, 2017",Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4,0,0,0,N/A,38.669171016044,-90.309966006461
864743,"June 11, 2017",Illinois,Chicago,3300 block of W Douglas Blvd,0,9,0,0,0,N/A,41.862913231691,-87.709672340354
864852,"June 11, 2017",Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4,0,0,0,N/A,35.080483395178,-85.213913715078
865371,"June 11, 2017",Texas,Houston,505 Cypress Station Dr,0,4,0,0,0,N/A,30.029182755402,-95.438364229835
865186,"June 10, 2017",Tennessee,Memphis,571 East Street,0,4,0,0,0,N/A,35.131342227166,-90.031453804128
864370,"June 9, 2017",Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,0,0,0,N/A,32.720890018493,-97.315682972463
863075,"June 8, 2017",Louisiana,New Orleans,3650 Franklin Ave,0,6,0,0,0,N/A,29.996568099594,-90.050020474033
861307,"June 6, 2017",Utah,Sandy,2232 Alta Canyon Drive,2,2,1,0,0,N/A,40.594014772491,-111.826714543545
859875,"June 5, 2017",Florida,Orlando,2427 Forsyth Rd,5,0,1,0,0,N/A,28.579851742173,-81.29410998956
858810,"June 3, 2017",Missouri,Saint Louis,1600 Block of Union Blvd,2,2,0,0,1,N/A,38.667438959989,-90.266544573552
858719,"June 3, 2017",Louisiana,New Orleans,3717 Tulane Ave,3,2,0,0,0,N/A,29.966907222644,-90.101540470388
858877,"June 2, 2017",California,Los Angeles,89th St and Broadway,1,3,0,0,0,N/A,33.955522018464,-118.278201966676
857443,"June 1, 2017",Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,0,0,1,N/A,38.694283994238,-90.252209999716
855764,"May 30, 2017",Ohio,Middletown,1200 Elliott Dr,1,3,0,0,1,N/A,39.500843984774,-84.3523529751
855113,"May 29, 2017",Kentucky,Louisville,231 Witherspoon St,1,3,0,0,0,N/A,38.257961677507,-85.748119310359
853901,"May 28, 2017",Alabama,Phenix City,100 block of 6th Street South,0,12,0,0,0,N/A,32.436037755585,-84.995796133226
853796,"May 28, 2017",New Jersey,Paterson,86 Main Street,1,5,0,0,0,N/A,40.919688968416,-74.173000787465
853920,"May 28, 2017",Mississippi,Moss Point,6103 Hwy. 63,0,5,0,0,1,N/A,30.43165375033,-88.525800299144
853756,"May 27, 2017",Mississippi,Bogue Chitto,2871 Lee Dr,8,0,0,1,1,N/A,31.409153855131,-90.457498063546
853032,"May 27, 2017",New York,New York (Manhattan),318 W 14th St,0,4,0,0,1,N/A,40.740047935741,-74.003607218155
853119,"May 27, 2017",District of Columbia,Washington,100 block of Q St NW,1,7,0,0,0,N/A,38.911126646764,-77.013761107576
852676,"May 26, 2017",Florida,Miami,2730 NW 167th St,0,4,0,0,0,N/A,25.924678470904,-80.245934557284
848680,"May 21, 2017",Iowa,Des Moines,4300 Beaver Dr,1,3,0,0,0,N/A,41.638643737714,-93.678962352536
849215,"May 21, 2017",Arizona,Mesa,441 N Val Vista Dr,0,4,0,0,0,N/A,33.423906724632,-111.752219037969
848292,"May 20, 2017",Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,0,0,2,N/A,39.994052861058,-75.168143691435
845364,"May 16, 2017",South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,0,0,1,N/A,33.004836585841,-80.815185560293
843078,"May 14, 2017",Arkansas,Jonesboro,311 S Main St,1,6,0,0,2,N/A,35.839829466231,-90.705100656815
843045,"May 14, 2017",Illinois,Dolton,14112 Chicago Road,0,4,0,1,0,N/A,41.638459503482,-87.60791208018
843172,"May 14, 2017",Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,0,0,0,N/A,27.584642394252,-81.498130122897
843590,"May 14, 2017",Texas,Fort Worth,8600 block of Calmont Ave,0,4,0,0,0,N/A,32.735606950995,-97.467349253144
840339,"May 10, 2017",New Jersey,Trenton,300 block of Centre St,1,3,0,0,1,N/A,40.20834769132,-74.759117436949
839846,"May 9, 2017",Kansas,Kansas City,1900 block of S. Boeke,3,1,0,0,1,N/A,39.065099360168,-94.632878694944
838272,"May 7, 2017",Illinois,Chicago,2600 block of W 46th Pl,2,8,0,0,0,N/A,41.809313855437,-87.688740341534
835961,"May 4, 2017",Michigan,Flint,600 block of Copeman Boulevard,1,3,0,0,1,N/A,43.029016712446,-83.712555601382
834832,"May 2, 2017",Florida,Jacksonville,1566 West 24th Street,1,3,0,0,0,N/A,30.358533505517,-81.6820296653
833152,"May 1, 2017",Texas,Dallas,3200 block of Reynolds Ave,1,3,1,0,0,N/A,32.786423802742,-96.739731703777
832679,"April 30, 2017",California,San Diego,9080 Judicial Dr,1,6,1,0,0,N/A,32.871675212759,-117.203554003599
832528,"April 30, 2017",Kansas,Topeka,4104 SW 28th,3,1,1,0,0,N/A,39.016962749426,-95.728058142461
833128,"April 30, 2017",Florida,Jacksonville,1200 Ken Knight Dr N,0,5,0,0,0,N/A,30.3913975099,-81.717094752302
832309,"April 30, 2017",South Carolina,Loris,268 N Sea Green Rd,1,5,0,0,2,N/A,34.101676174487,-78.977958382563
835459,"April 29, 2017",California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,0,0,0,N/A,34.057867109802,-118.196759875024
831800,"April 29, 2017",California,Whittier,10000 block of Carmentia Rd,1,3,0,2,2,N/A,33.941792716326,-118.046417637205
832290,"April 29, 2017",California,Sacramento,3800 block of 26th Avenue,0,5,0,0,0,N/A,38.529046683971,-121.465035768669
831667,"April 29, 2017",Maryland,Germantown,12839 Kitchen House Way,1,3,0,0,2,N/A,39.15168285796,-77.264909184196
834788,"April 29, 2017",California,Compton,2000 Block of N Nestor Ave,0,4,0,0,0,N/A,33.911195300675,-118.249717052385
832063,"April 29, 2017",Virginia,Virginia Beach,200 block of 18th St,0,4,0,0,0,N/A,36.8461449556,-75.975690373075
831201,"April 28, 2017",Pennsylvania,Chester,5 E 21st St,0,4,0,0,0,N/A,39.863601438638,-75.366515487137
